,date,wallet_address,sent_amount_btc,received_amount_btc,net
8999,2025-01-01 15:00:00,bc1qx2x5cqhymfcnjtg902ky6u5t5htmt7fvqztdsm028hkrvxcl4t2sjtpd9l,0.0,3.28023327,-3.28023327
8998,2025-01-01 17:00:00,bc1qx2x5cqhymfcnjtg902ky6u5t5htmt7fvqztdsm028hkrvxcl4t2sjtpd9l,0.0,1.42553037,-1.42553037
23262,2025-01-01 18:00:00,bc1qmxcagqze2n4hr5rwflyfu35q90y22raxdgcp4p,0.0,0.96391687,-0.96391687
3645,2025-01-01 18:00:00,bc1q4j7fcl8zx5yl56j00nkqez9zf3f6ggqchwzzcs5hjxwqhsgxvavq3qfgpr,10001.5950585,9981.59500357,20.00005492999844
23264,2025-01-01 18:00:00,bc1qmxcagqze2n4hr5rwflyfu35q90y22raxdgcp4p,0.0,0.416674,-0.416674
23263,2025-01-01 18:00:00,bc1qmxcagqze2n4hr5rwflyfu35q90y22raxdgcp4p,0.0,1.78082727,-1.78082727
20932,2025-01-01 18:00:00,34X3kp5PTrqR9dA9Zf9XwivpE6tnNJdHKB,0.0,1.59220848,-1.59220848
19959,2025-01-01 18:00:00,18DowXoMUQT5EU8zPTDTrq4hrwmi8ddCcc,0.0,1.10054792,-1.10054792
23261,2025-01-01 18:00:00,bc1qmxcagqze2n4hr5rwflyfu35q90y22raxdgcp4p,0.0,61.04427752,-61.04427752
19958,2025-01-01 20:00:00,18DowXoMUQT5EU8zPTDTrq4hrwmi8ddCcc,2.77323146,0.0,2.77323146
19956,2025-01-01 22:00:00,18DowXoMUQT5EU8zPTDTrq4hrwmi8ddCcc,5.65674957,0.0,5.65674957
19957,2025-01-01 22:00:00,18DowXoMUQT5EU8zPTDTrq4hrwmi8ddCcc,0.0,0.96294948,-0.96294948
3644,2025-01-01 23:00:00,bc1q4j7fcl8zx5yl56j00nkqez9zf3f6ggqchwzzcs5hjxwqhsgxvavq3qfgpr,0.0,19.80316824,-19.80316824
23260,2025-01-02 04:00:00,bc1qmxcagqze2n4hr5rwflyfu35q90y22raxdgcp4p,111.34699167,6.34697518,105.00001649
20931,2025-01-02 04:00:00,34X3kp5PTrqR9dA9Zf9XwivpE6tnNJdHKB,0.0,0.80250819,-0.80250819
27963,2025-01-02 06:00:00,bc1qpa5uhy6yc4jnj4et5dxyvzhx7wtqrzt7a43klg,0.0,405.0,-405.0
7005,2025-01-02 06:00:00,38UmuUqPCrFmQo4khkomQwZ4VbY2nZMJ67,0.0,5.66e-06,-5.66e-06
8997,2025-01-02 09:00:00,bc1qx2x5cqhymfcnjtg902ky6u5t5htmt7fvqztdsm028hkrvxcl4t2sjtpd9l,17898.27615005,17890.26758083,8.008569219997298
3175,2025-01-02 11:00:00,3LYJfcfHPXYJreMsASk2jkn69LWEYKzexb,0.0,5.46e-06,-5.46e-06
8996,2025-01-02 11:00:00,bc1qx2x5cqhymfcnjtg902ky6u5t5htmt7fvqztdsm028hkrvxcl4t2sjtpd9l,0.0,1.26113582,-1.26113582
6089,2025-01-02 11:00:00,3JZq4atUahhuA9rLhXLMhhTo133J9rF97j,0.0,5.46e-06,-5.46e-06
74,2025-01-02 11:00:00,34xp4vRoCGJym3xR7yCVPFHoCNxv4Twseo,0.0,5.46e-06,-5.46e-06
1012,2025-01-02 11:00:00,bc1qgdjqv0av3q56jvd82tkdjpy7gdp9ut8tlqmgrpmv24sq90ecnvqqjwvw97,0.0,5.46e-06,-5.46e-06
1732,2025-01-02 11:00:00,3M219KR5vEneNb47ewrPfWyb5jQ2DjxRP6,0.0,5.46e-06,-5.46e-06
8995,2025-01-02 13:00:00,bc1qx2x5cqhymfcnjtg902ky6u5t5htmt7fvqztdsm028hkrvxcl4t2sjtpd9l,0.0,2.25068868,-2.25068868
24573,2025-01-02 13:00:00,162bzZT2hJfv5Gm3ZmWfWfHJjCtMD6rHhw,0.0,104.99998396,-104.99998396
8994,2025-01-02 15:00:00,bc1qx2x5cqhymfcnjtg902ky6u5t5htmt7fvqztdsm028hkrvxcl4t2sjtpd9l,17893.77940533,17881.05883327,12.72057205999954
19955,2025-01-02 15:00:00,18DowXoMUQT5EU8zPTDTrq4hrwmi8ddCcc,5.48224539,0.0,5.48224539
18224,2025-01-02 15:00:00,bc1qtrxc0use4hlm7fl0j6t37z7qlwl5eppj8lywz6,0.0,50.0,-50.0
19954,2025-01-02 16:00:00,18DowXoMUQT5EU8zPTDTrq4hrwmi8ddCcc,4.64205048,0.0,4.64205048
3643,2025-01-02 16:00:00,bc1q4j7fcl8zx5yl56j00nkqez9zf3f6ggqchwzzcs5hjxwqhsgxvavq3qfgpr,0.0,17.77254946,-17.77254946
73,2025-01-02 16:00:00,34xp4vRoCGJym3xR7yCVPFHoCNxv4Twseo,0.0,7.9e-06,-7.9e-06
23258,2025-01-02 17:00:00,bc1qmxcagqze2n4hr5rwflyfu35q90y22raxdgcp4p,0.0,0.05122839,-0.05122839
23259,2025-01-02 17:00:00,bc1qmxcagqze2n4hr5rwflyfu35q90y22raxdgcp4p,0.0,0.01989658,-0.01989658
19953,2025-01-02 17:00:00,18DowXoMUQT5EU8zPTDTrq4hrwmi8ddCcc,0.0,1.02830272,-1.02830272
8993,2025-01-02 17:00:00,bc1qx2x5cqhymfcnjtg902ky6u5t5htmt7fvqztdsm028hkrvxcl4t2sjtpd9l,0.0,7.55466899,-7.55466899
23257,2025-01-02 18:00:00,bc1qmxcagqze2n4hr5rwflyfu35q90y22raxdgcp4p,0.0,0.21185422,-0.21185422
23256,2025-01-02 18:00:00,bc1qmxcagqze2n4hr5rwflyfu35q90y22raxdgcp4p,0.0,1.21202527,-1.21202527
70,2025-01-02 19:00:00,34xp4vRoCGJym3xR7yCVPFHoCNxv4Twseo,0.0,7.9e-06,-7.9e-06
72,2025-01-02 19:00:00,34xp4vRoCGJym3xR7yCVPFHoCNxv4Twseo,0.0,7.9e-06,-7.9e-06
23255,2025-01-02 19:00:00,bc1qmxcagqze2n4hr5rwflyfu35q90y22raxdgcp4p,0.0,5.5350252,-5.5350252
71,2025-01-02 19:00:00,34xp4vRoCGJym3xR7yCVPFHoCNxv4Twseo,0.0,7.9e-06,-7.9e-06
23254,2025-01-02 19:00:00,bc1qmxcagqze2n4hr5rwflyfu35q90y22raxdgcp4p,0.0,24.32417391,-24.32417391
9702,2025-01-02 20:00:00,bc1qchctnvmdva5z9vrpxkkxck64v7nmzdtyxsrq64,0.0,20.99882945,-20.99882945
19952,2025-01-02 20:00:00,18DowXoMUQT5EU8zPTDTrq4hrwmi8ddCcc,1.02830272,0.0,1.02830272
19951,2025-01-02 21:00:00,18DowXoMUQT5EU8zPTDTrq4hrwmi8ddCcc,0.0,3.12883054,-3.12883054
19949,2025-01-02 22:00:00,18DowXoMUQT5EU8zPTDTrq4hrwmi8ddCcc,8.15182047,0.0,8.15182047
19950,2025-01-02 22:00:00,18DowXoMUQT5EU8zPTDTrq4hrwmi8ddCcc,0.0,1.28131291,-1.28131291
23253,2025-01-03 02:00:00,bc1qmxcagqze2n4hr5rwflyfu35q90y22raxdgcp4p,0.0,75.71232696,-75.71232696
20930,2025-01-03 02:00:00,34X3kp5PTrqR9dA9Zf9XwivpE6tnNJdHKB,0.0,0.80181291,-0.80181291
1289,2025-01-03 02:00:00,bc1ql49ydapnjafl5t2cp9zqpjwe6pdgmxy98859v2,0.0,1.5e-05,-1.5e-05
17341,2025-01-03 02:00:00,36NkTqCAApfRJBKicQaqrdKs29g6hyE4LS,0.0,634.4874,-634.4874
27962,2025-01-03 02:00:00,bc1qpa5uhy6yc4jnj4et5dxyvzhx7wtqrzt7a43klg,0.0,17.20198991,-17.20198991
23251,2025-01-03 02:00:00,bc1qmxcagqze2n4hr5rwflyfu35q90y22raxdgcp4p,304.9132979,304.51413342,0.3991644799999676
19948,2025-01-03 02:00:00,18DowXoMUQT5EU8zPTDTrq4hrwmi8ddCcc,0.0,0.95907608,-0.95907608
23250,2025-01-03 02:00:00,bc1qmxcagqze2n4hr5rwflyfu35q90y22raxdgcp4p,211.10108618,206.10152965,4.999556530000007
23249,2025-01-03 02:00:00,bc1qmxcagqze2n4hr5rwflyfu35q90y22raxdgcp4p,0.0,69.91706177,-69.91706177
23252,2025-01-03 02:00:00,bc1qmxcagqze2n4hr5rwflyfu35q90y22raxdgcp4p,160.60407096,19.30692547,141.29714549
69,2025-01-03 04:00:00,34xp4vRoCGJym3xR7yCVPFHoCNxv4Twseo,0.0,7.9e-06,-7.9e-06
23248,2025-01-03 04:00:00,bc1qmxcagqze2n4hr5rwflyfu35q90y22raxdgcp4p,89.22398724,9.22397972,80.00000752
23247,2025-01-03 04:00:00,bc1qmxcagqze2n4hr5rwflyfu35q90y22raxdgcp4p,0.0,1.44717993,-1.44717993
8992,2025-01-03 09:00:00,bc1qx2x5cqhymfcnjtg902ky6u5t5htmt7fvqztdsm028hkrvxcl4t2sjtpd9l,17888.61350226,17873.48441924,15.129083019997779
17340,2025-01-03 09:00:00,36NkTqCAApfRJBKicQaqrdKs29g6hyE4LS,237.26387025,228.73387029,8.529999959999998
24572,2025-01-03 11:00:00,162bzZT2hJfv5Gm3ZmWfWfHJjCtMD6rHhw,213.99997934,19.77110939,194.22886995000002
8991,2025-01-03 11:00:00,bc1qx2x5cqhymfcnjtg902ky6u5t5htmt7fvqztdsm028hkrvxcl4t2sjtpd9l,0.0,19.74638537,-19.74638537
20929,2025-01-03 12:00:00,34X3kp5PTrqR9dA9Zf9XwivpE6tnNJdHKB,0.0,5.47e-06,-5.47e-06
24571,2025-01-03 13:00:00,162bzZT2hJfv5Gm3ZmWfWfHJjCtMD6rHhw,0.0,102.99999142,-102.99999142
8990,2025-01-03 13:00:00,bc1qx2x5cqhymfcnjtg902ky6u5t5htmt7fvqztdsm028hkrvxcl4t2sjtpd9l,17893.23080461,17891.6662267,1.5645779100013897
20928,2025-01-03 15:00:00,34X3kp5PTrqR9dA9Zf9XwivpE6tnNJdHKB,1.00633792,0.0,1.00633792
18553,2025-01-03 15:00:00,3L41yRzWATBFS3TSHGxFAJiTxahB94MpcQ,0.0,0.00632467,-0.00632467
18223,2025-01-03 15:00:00,bc1qtrxc0use4hlm7fl0j6t37z7qlwl5eppj8lywz6,0.0,36.08634995,-36.08634995
19947,2025-01-03 15:00:00,18DowXoMUQT5EU8zPTDTrq4hrwmi8ddCcc,0.0,1.52135042,-1.52135042
8989,2025-01-03 15:00:00,bc1qx2x5cqhymfcnjtg902ky6u5t5htmt7fvqztdsm028hkrvxcl4t2sjtpd9l,0.0,3.09420314,-3.09420314
23246,2025-01-03 17:00:00,bc1qmxcagqze2n4hr5rwflyfu35q90y22raxdgcp4p,0.0,0.03378126,-0.03378126
8988,2025-01-03 17:00:00,bc1qx2x5cqhymfcnjtg902ky6u5t5htmt7fvqztdsm028hkrvxcl4t2sjtpd9l,17894.76042984,17894.25323301,0.5071968299998844
19946,2025-01-03 17:00:00,18DowXoMUQT5EU8zPTDTrq4hrwmi8ddCcc,0.0,0.86263696,-0.86263696
20927,2025-01-03 17:00:00,34X3kp5PTrqR9dA9Zf9XwivpE6tnNJdHKB,0.0,0.8117378,-0.8117378
3642,2025-01-03 17:00:00,bc1q4j7fcl8zx5yl56j00nkqez9zf3f6ggqchwzzcs5hjxwqhsgxvavq3qfgpr,0.0,12.76264903,-12.76264903
23245,2025-01-03 17:00:00,bc1qmxcagqze2n4hr5rwflyfu35q90y22raxdgcp4p,0.0,0.10278442,-0.10278442
23244,2025-01-03 18:00:00,bc1qmxcagqze2n4hr5rwflyfu35q90y22raxdgcp4p,0.0,0.28142565,-0.28142565
23242,2025-01-03 19:00:00,bc1qmxcagqze2n4hr5rwflyfu35q90y22raxdgcp4p,0.0,2.31597146,-2.31597146
19944,2025-01-03 19:00:00,18DowXoMUQT5EU8zPTDTrq4hrwmi8ddCcc,0.0,2.77423457,-2.77423457
19945,2025-01-03 19:00:00,18DowXoMUQT5EU8zPTDTrq4hrwmi8ddCcc,3.10302595,0.0,3.10302595
23243,2025-01-03 19:00:00,bc1qmxcagqze2n4hr5rwflyfu35q90y22raxdgcp4p,0.0,0.4579445,-0.4579445
68,2025-01-03 19:00:00,34xp4vRoCGJym3xR7yCVPFHoCNxv4Twseo,0.0,7.9e-06,-7.9e-06
21986,2025-01-03 20:00:00,bc1q7ramrn7krmgl8ja8vjm9g25a5t98l6kfyqgewe,0.0,27.0435928,-27.0435928
23241,2025-01-03 20:00:00,bc1qmxcagqze2n4hr5rwflyfu35q90y22raxdgcp4p,0.0,16.65332713,-16.65332713
19943,2025-01-03 21:00:00,18DowXoMUQT5EU8zPTDTrq4hrwmi8ddCcc,4.29558499,0.0,4.29558499
67,2025-01-03 22:00:00,34xp4vRoCGJym3xR7yCVPFHoCNxv4Twseo,0.0,7.9e-06,-7.9e-06
14526,2025-01-03 23:00:00,143gLvWYUojXaWZRrxquRKpVNTkhmr415B,4267.99744038,4167.99741788,100.00002249999943
21683,2025-01-04 00:00:00,bc1q0dfgg0phamhxyntrenylv98epwn69fq9mwmaz0,3.8718148,0.0,3.8718148
27961,2025-01-04 01:00:00,bc1qpa5uhy6yc4jnj4et5dxyvzhx7wtqrzt7a43klg,436.53358427,420.03500178,16.49858248999999
23240,2025-01-04 03:00:00,bc1qmxcagqze2n4hr5rwflyfu35q90y22raxdgcp4p,105.8107297,69.44383139,36.366898309999996
23236,2025-01-04 03:00:00,bc1qmxcagqze2n4hr5rwflyfu35q90y22raxdgcp4p,0.0,8.54499589,-8.54499589
23237,2025-01-04 03:00:00,bc1qmxcagqze2n4hr5rwflyfu35q90y22raxdgcp4p,275.61208851,148.94052411,126.67156439999997
23238,2025-01-04 03:00:00,bc1qmxcagqze2n4hr5rwflyfu35q90y22raxdgcp4p,0.0,120.40763833,-120.40763833
23239,2025-01-04 03:00:00,bc1qmxcagqze2n4hr5rwflyfu35q90y22raxdgcp4p,0.41799133,0.06672747,0.35126386
11468,2025-01-04 04:00:00,3FM9vDYsN2iuMPKWjAcqgyahdwdrUxhbJ3,0.0,56.56423884,-56.56423884
27960,2025-01-04 04:00:00,bc1qpa5uhy6yc4jnj4et5dxyvzhx7wtqrzt7a43klg,0.0,195.0,-195.0
23235,2025-01-04 04:00:00,bc1qmxcagqze2n4hr5rwflyfu35q90y22raxdgcp4p,0.0,0.19766983,-0.19766983
19942,2025-01-04 05:00:00,18DowXoMUQT5EU8zPTDTrq4hrwmi8ddCcc,7.41654739,0.0,7.41654739
27959,2025-01-04 05:00:00,bc1qpa5uhy6yc4jnj4et5dxyvzhx7wtqrzt7a43klg,195.0,194.99899662,0.0010033799999860094
23234,2025-01-04 06:00:00,bc1qmxcagqze2n4hr5rwflyfu35q90y22raxdgcp4p,129.15030405,29.1502974,100.00000664999999
25405,2025-01-04 07:00:00,3ANziRvoBdNGkmGopgyhvzPuBvcL8sRL7S,981.42723612,781.42723612,200.0
11467,2025-01-04 07:00:00,3FM9vDYsN2iuMPKWjAcqgyahdwdrUxhbJ3,0.0,56.56423808,-56.56423808
27958,2025-01-04 07:00:00,bc1qpa5uhy6yc4jnj4et5dxyvzhx7wtqrzt7a43klg,0.0,0.00097574,-0.00097574
16939,2025-01-04 07:00:00,3DVJfEsDTPkGDvqPCLC41X85L1B1DQWDyh,2.87451377,2.21324586,0.6612679100000003
23233,2025-01-04 07:00:00,bc1qmxcagqze2n4hr5rwflyfu35q90y22raxdgcp4p,0.0,0.49290558,-0.49290558
23232,2025-01-04 07:00:00,bc1qmxcagqze2n4hr5rwflyfu35q90y22raxdgcp4p,0.0,0.07166132,-0.07166132
23231,2025-01-04 07:00:00,bc1qmxcagqze2n4hr5rwflyfu35q90y22raxdgcp4p,0.0,0.17480324,-0.17480324
23230,2025-01-04 07:00:00,bc1qmxcagqze2n4hr5rwflyfu35q90y22raxdgcp4p,0.0,1.05340245,-1.05340245
17339,2025-01-04 07:00:00,36NkTqCAApfRJBKicQaqrdKs29g6hyE4LS,228.73387029,203.56387029,25.169999999999987
23229,2025-01-04 08:00:00,bc1qmxcagqze2n4hr5rwflyfu35q90y22raxdgcp4p,0.0,12.73130791,-12.73130791
19941,2025-01-04 09:00:00,18DowXoMUQT5EU8zPTDTrq4hrwmi8ddCcc,0.0,1.9254767,-1.9254767
8987,2025-01-04 09:00:00,bc1qx2x5cqhymfcnjtg902ky6u5t5htmt7fvqztdsm028hkrvxcl4t2sjtpd9l,17894.25323301,17882.97056341,11.2826696000011
66,2025-01-04 11:00:00,34xp4vRoCGJym3xR7yCVPFHoCNxv4Twseo,0.0,5.46e-06,-5.46e-06
8986,2025-01-04 11:00:00,bc1qx2x5cqhymfcnjtg902ky6u5t5htmt7fvqztdsm028hkrvxcl4t2sjtpd9l,0.0,24.95528408,-24.95528408
8985,2025-01-04 13:00:00,bc1qx2x5cqhymfcnjtg902ky6u5t5htmt7fvqztdsm028hkrvxcl4t2sjtpd9l,17907.92584749,17905.92077769,2.0050698000013654
24570,2025-01-04 13:00:00,162bzZT2hJfv5Gm3ZmWfWfHJjCtMD6rHhw,0.0,101.9999792,-101.9999792
8984,2025-01-04 15:00:00,bc1qx2x5cqhymfcnjtg902ky6u5t5htmt7fvqztdsm028hkrvxcl4t2sjtpd9l,0.0,0.51775632,-0.51775632
23228,2025-01-04 17:00:00,bc1qmxcagqze2n4hr5rwflyfu35q90y22raxdgcp4p,0.0,0.09418608,-0.09418608
23227,2025-01-04 18:00:00,bc1qmxcagqze2n4hr5rwflyfu35q90y22raxdgcp4p,0.0,27.25231795,-27.25231795
3640,2025-01-04 18:00:00,bc1q4j7fcl8zx5yl56j00nkqez9zf3f6ggqchwzzcs5hjxwqhsgxvavq3qfgpr,0.0,10.86455516,-10.86455516
3641,2025-01-04 18:00:00,bc1q4j7fcl8zx5yl56j00nkqez9zf3f6ggqchwzzcs5hjxwqhsgxvavq3qfgpr,0.0,10.64827079,-10.64827079
9701,2025-01-04 19:00:00,bc1qchctnvmdva5z9vrpxkkxck64v7nmzdtyxsrq64,0.0,5.66e-06,-5.66e-06
19940,2025-01-04 19:00:00,18DowXoMUQT5EU8zPTDTrq4hrwmi8ddCcc,0.0,0.79590684,-0.79590684
11709,2025-01-04 19:00:00,bc1q32lyrhp9zpww22phqjwwmelta0c8a5q990ghs6,0.0,5.66e-06,-5.66e-06
65,2025-01-04 20:00:00,34xp4vRoCGJym3xR7yCVPFHoCNxv4Twseo,0.0,7.9e-06,-7.9e-06
64,2025-01-04 22:00:00,34xp4vRoCGJym3xR7yCVPFHoCNxv4Twseo,0.0,7.9e-06,-7.9e-06
20926,2025-01-05 05:00:00,34X3kp5PTrqR9dA9Zf9XwivpE6tnNJdHKB,0.0,1.7847141,-1.7847141
8983,2025-01-05 09:00:00,bc1qx2x5cqhymfcnjtg902ky6u5t5htmt7fvqztdsm028hkrvxcl4t2sjtpd9l,0.0,2.20918527,-2.20918527
19939,2025-01-05 09:00:00,18DowXoMUQT5EU8zPTDTrq4hrwmi8ddCcc,0.0,1.71608927,-1.71608927
8982,2025-01-05 11:00:00,bc1qx2x5cqhymfcnjtg902ky6u5t5htmt7fvqztdsm028hkrvxcl4t2sjtpd9l,0.0,4.36454167,-4.36454167
27775,2025-01-05 11:00:00,3LcgLHzTvjLKBixBvkKGiadtiw2GBSKKqH,0.0,5.47e-06,-5.47e-06
32978,2025-01-05 11:00:00,bc1qxv55wuzz4qsfgss3uq2zwg5y88d7qv5hg67d2d,0.0,5.47e-06,-5.47e-06
27773,2025-01-05 11:00:00,3HdGoUTbcztBnS7UzY4vSPYhwr424CiWAA,0.0,5.47e-06,-5.47e-06
8981,2025-01-05 13:00:00,bc1qx2x5cqhymfcnjtg902ky6u5t5htmt7fvqztdsm028hkrvxcl4t2sjtpd9l,17913.01226095,17912.97126421,0.04099674000099185
24569,2025-01-05 13:00:00,162bzZT2hJfv5Gm3ZmWfWfHJjCtMD6rHhw,0.0,100.99999048,-100.99999048
8980,2025-01-05 15:00:00,bc1qx2x5cqhymfcnjtg902ky6u5t5htmt7fvqztdsm028hkrvxcl4t2sjtpd9l,17912.97126421,17910.63826775,2.3329964599979576
8979,2025-01-05 17:00:00,bc1qx2x5cqhymfcnjtg902ky6u5t5htmt7fvqztdsm028hkrvxcl4t2sjtpd9l,0.0,0.37458745,-0.37458745
23226,2025-01-05 17:00:00,bc1qmxcagqze2n4hr5rwflyfu35q90y22raxdgcp4p,0.0,0.04308613,-0.04308613
23224,2025-01-05 18:00:00,bc1qmxcagqze2n4hr5rwflyfu35q90y22raxdgcp4p,0.0,0.83816819,-0.83816819
23225,2025-01-05 18:00:00,bc1qmxcagqze2n4hr5rwflyfu35q90y22raxdgcp4p,0.0,0.35489459,-0.35489459
20925,2025-01-05 18:00:00,34X3kp5PTrqR9dA9Zf9XwivpE6tnNJdHKB,0.0,0.81511682,-0.81511682
23223,2025-01-05 19:00:00,bc1qmxcagqze2n4hr5rwflyfu35q90y22raxdgcp4p,0.0,21.1672387,-21.1672387
28789,2025-01-05 19:00:00,395vnFScKQ1ay695C6v7gf89UzoFpx3WuJ,0.0,5.47e-06,-5.47e-06
3063,2025-01-05 22:00:00,bc1qa5wkgaew2dkv56kfvj49j0av5nml45x9ek9hz6,0.0,5.46e-06,-5.46e-06
3064,2025-01-05 22:00:00,bc1qa5wkgaew2dkv56kfvj49j0av5nml45x9ek9hz6,0.0,5.46e-06,-5.46e-06
18141,2025-01-06 01:00:00,bc1qjh0akslml59uuczddqu0y4p3vj64hg5mc94c40,0.0,1e-05,-1e-05
23222,2025-01-06 02:00:00,bc1qmxcagqze2n4hr5rwflyfu35q90y22raxdgcp4p,242.36479365,144.36474757,98.00004608
63,2025-01-06 09:00:00,34xp4vRoCGJym3xR7yCVPFHoCNxv4Twseo,0.0,7.9e-06,-7.9e-06
8978,2025-01-06 09:00:00,bc1qx2x5cqhymfcnjtg902ky6u5t5htmt7fvqztdsm028hkrvxcl4t2sjtpd9l,17911.0128552,17890.36236194,20.650493260000076
20924,2025-01-06 11:00:00,34X3kp5PTrqR9dA9Zf9XwivpE6tnNJdHKB,1.01993661,0.0,1.01993661
20923,2025-01-06 11:00:00,34X3kp5PTrqR9dA9Zf9XwivpE6tnNJdHKB,14.13195095,0.0,14.13195095
18552,2025-01-06 11:00:00,3L41yRzWATBFS3TSHGxFAJiTxahB94MpcQ,0.0,0.01992339,-0.01992339
8977,2025-01-06 11:00:00,bc1qx2x5cqhymfcnjtg902ky6u5t5htmt7fvqztdsm028hkrvxcl4t2sjtpd9l,0.0,3.50277006,-3.50277006
62,2025-01-06 11:00:00,34xp4vRoCGJym3xR7yCVPFHoCNxv4Twseo,0.0,7.9e-06,-7.9e-06
27957,2025-01-06 11:00:00,bc1qpa5uhy6yc4jnj4et5dxyvzhx7wtqrzt7a43klg,194.99997236,189.99996734,5.000005019999975
18551,2025-01-06 11:00:00,3L41yRzWATBFS3TSHGxFAJiTxahB94MpcQ,0.0,0.13193773,-0.13193773
8976,2025-01-06 13:00:00,bc1qx2x5cqhymfcnjtg902ky6u5t5htmt7fvqztdsm028hkrvxcl4t2sjtpd9l,0.0,0.16604845,-0.16604845
24568,2025-01-06 13:00:00,162bzZT2hJfv5Gm3ZmWfWfHJjCtMD6rHhw,210.99996797,2.02141515,208.97855282
25537,2025-01-06 13:00:00,bc1q2qqqt87kh33s0er58akh7v9cwjgd83z5smh9rp,0.0,5.47e-06,-5.47e-06
3638,2025-01-06 14:00:00,bc1q4j7fcl8zx5yl56j00nkqez9zf3f6ggqchwzzcs5hjxwqhsgxvavq3qfgpr,11130.86980883,11050.8698034,80.00000542999987
24567,2025-01-06 14:00:00,162bzZT2hJfv5Gm3ZmWfWfHJjCtMD6rHhw,0.0,99.99999048,-99.99999048
20922,2025-01-06 14:00:00,34X3kp5PTrqR9dA9Zf9XwivpE6tnNJdHKB,0.0,25.0956,-25.0956
3639,2025-01-06 14:00:00,bc1q4j7fcl8zx5yl56j00nkqez9zf3f6ggqchwzzcs5hjxwqhsgxvavq3qfgpr,10053.44619625,10053.44517634,0.001019910001559765
3062,2025-01-06 14:00:00,bc1qa5wkgaew2dkv56kfvj49j0av5nml45x9ek9hz6,0.0,5.46e-06,-5.46e-06
3637,2025-01-06 15:00:00,bc1q4j7fcl8zx5yl56j00nkqez9zf3f6ggqchwzzcs5hjxwqhsgxvavq3qfgpr,0.0,5.66e-06,-5.66e-06
3061,2025-01-06 15:00:00,bc1qa5wkgaew2dkv56kfvj49j0av5nml45x9ek9hz6,0.0,5.47e-06,-5.47e-06
13191,2025-01-06 15:00:00,bc1qcv8h9hp5w8c4qpze0a4tdxw6qjtvg8yps23k0g3aymxx7jlesv4q4t6f65,0.0,5.66e-06,-5.66e-06
18222,2025-01-06 15:00:00,bc1qtrxc0use4hlm7fl0j6t37z7qlwl5eppj8lywz6,0.0,12.86885137,-12.86885137
8975,2025-01-06 15:00:00,bc1qx2x5cqhymfcnjtg902ky6u5t5htmt7fvqztdsm028hkrvxcl4t2sjtpd9l,17894.03118045,17882.68089769,11.350282760002301
8381,2025-01-06 15:00:00,bc1qk7fy6qumtdkjy765ujxqxe0my55ake0zefa2dmt6sjx2sr098d8qf26ufn,0.0,5.66e-06,-5.66e-06
8382,2025-01-06 15:00:00,bc1qk7fy6qumtdkjy765ujxqxe0my55ake0zefa2dmt6sjx2sr098d8qf26ufn,0.0,5.66e-06,-5.66e-06
20921,2025-01-06 15:00:00,34X3kp5PTrqR9dA9Zf9XwivpE6tnNJdHKB,0.0,0.92312987,-0.92312987
18550,2025-01-06 16:00:00,3L41yRzWATBFS3TSHGxFAJiTxahB94MpcQ,0.33403952,0.03402686,0.30001266
8974,2025-01-06 17:00:00,bc1qx2x5cqhymfcnjtg902ky6u5t5htmt7fvqztdsm028hkrvxcl4t2sjtpd9l,0.0,6.1408072,-6.1408072
23221,2025-01-06 17:00:00,bc1qmxcagqze2n4hr5rwflyfu35q90y22raxdgcp4p,0.0,0.15723953,-0.15723953
19938,2025-01-06 18:00:00,18DowXoMUQT5EU8zPTDTrq4hrwmi8ddCcc,2.51199611,0.0,2.51199611
23220,2025-01-06 18:00:00,bc1qmxcagqze2n4hr5rwflyfu35q90y22raxdgcp4p,0.0,0.89566572,-0.89566572
23218,2025-01-06 19:00:00,bc1qmxcagqze2n4hr5rwflyfu35q90y22raxdgcp4p,0.0,12.1227297,-12.1227297
23217,2025-01-06 19:00:00,bc1qmxcagqze2n4hr5rwflyfu35q90y22raxdgcp4p,0.0,5.5113707,-5.5113707
23219,2025-01-06 19:00:00,bc1qmxcagqze2n4hr5rwflyfu35q90y22raxdgcp4p,0.0,1.85027381,-1.85027381
20920,2025-01-06 21:00:00,34X3kp5PTrqR9dA9Zf9XwivpE6tnNJdHKB,0.0,7.31951215,-7.31951215
9700,2025-01-07 00:00:00,bc1qchctnvmdva5z9vrpxkkxck64v7nmzdtyxsrq64,0.0,32.69851918,-32.69851918
19937,2025-01-07 01:00:00,18DowXoMUQT5EU8zPTDTrq4hrwmi8ddCcc,0.0,0.91524749,-0.91524749
23216,2025-01-07 03:00:00,bc1qmxcagqze2n4hr5rwflyfu35q90y22raxdgcp4p,468.3632552,132.53826508,335.82499012000005
23214,2025-01-07 03:00:00,bc1qmxcagqze2n4hr5rwflyfu35q90y22raxdgcp4p,0.0,36.73893153,-36.73893153
23215,2025-01-07 03:00:00,bc1qmxcagqze2n4hr5rwflyfu35q90y22raxdgcp4p,1.05290525,0.33342514,0.71948011
27956,2025-01-07 04:00:00,bc1qpa5uhy6yc4jnj4et5dxyvzhx7wtqrzt7a43klg,189.99996734,69.9999538,120.00001354000001
23213,2025-01-07 04:00:00,bc1qmxcagqze2n4hr5rwflyfu35q90y22raxdgcp4p,0.0,23.30392013,-23.30392013
